(4377594056000,0.0,0.0,0.0,0.0)
(4377594116000,0.0,0.0,0.0,0.0)
(4377594176000,0.0,0.0,0.0,0.0)
(4377594236000,0.0,0.0,0.0,0.0)
(4377594296000,0.0,0.0,0.0,0.0)
(4377594356000,0.0,0.0,0.0,0.0)
(4377594416000,0.0,0.0,0.0,0.0)
(4377594476000,0.0,0.0,0.0,0.0)
(4377594536000,0.0,0.0,0.0,0.0)
(4377594596000,0.0,0.0,0.0,0.0)
(4377594656000,0.0,0.0,0.0,0.0)
(4377594716000,0.0,0.0,0.0,0.0)
(4377594776000,0.0,0.0,0.0,0.0)
(4377594836000,0.0,0.0,0.0,0.0)
(4377594896000,0.0,0.0,0.0,0.0)
(4377594956000,0.0,0.0,0.0,0.0)
(4377595016000,0.0,0.0,0.0,0.0)
(4377595076000,0.0,0.0,0.0,0.0)
(4377595136000,0.0,0.0,0.0,0.0)
(4377595196000,0.0,0.0,0.0,0.0)
(4377595256000,0.0,0.0,0.0,0.0)
(4377595316000,0.0,0.0,0.0,0.0)
(4377595376000,0.0,0.0,0.0,0.0)
(4377595436000,0.0,0.0,0.0,0.0)
(4377595496000,0.0,0.0,0.0,0.0)
(4377595556000,0.0,0.0,0.0,0.0)
(4377595616000,0.0,0.0,0.0,0.0)
(4377595676000,0.0,0.0,0.0,0.0)
(4377595736000,0.0,0.0,0.0,0.0)
(4377595796000,0.0,0.0,0.0,0.0)
(4377595856000,0.0,0.0,0.0,0.0)
(4377595916000,0.0,0.0,0.0,0.0)
(4377595976000,0.0,0.0,0.0,0.0)
(4377596036000,0.0,0.0,0.0,0.0)
(4377596096000,0.0,0.0,0.0,0.0)
(4377596156000,0.0,0.0,0.0,0.0)
(4377596216000,0.0,0.0,0.0,0.0)
(4377596276000,0.0,0.0,0.0,0.0)
(4377596336000,0.0,0.0,0.0,0.0)
(4377596396000,0.0,0.0,0.0,0.0)
(4377596456000,0.0,0.0,0.0,0.0)
(4377596516000,0.0,0.0,0.0,0.0)
(4377596576000,0.0,0.0,0.0,0.0)
(4377596636000,0.0,0.0,0.0,0.0)
(4377596696000,0.0,0.0,0.0,0.0)
(4377596756000,0.0,0.0,0.0,0.0)
(4377596816000,0.0,0.0,0.0,0.0)
(4377596876000,0.0,0.0,0.0,0.0)
(4377596936000,0.0,0.0,0.0,0.0)
(4377596996000,0.0,0.0,0.0,0.0)
(4377597056000,0.0,0.0,0.0,0.0)
(4377597116000,0.0,0.0,0.0,0.0)
(4377597176000,0.0,0.0,0.0,0.0)
(4377597236000,0.0,0.0,0.0,0.0)
(4377597296000,0.0,0.0,0.0,0.0)
(4377597356000,0.0,0.0,0.0,0.0)
(4377597416000,0.0,0.0,0.0,0.0)
(4377597476000,0.0,0.0,0.0,0.0)
(4377597536000,0.0,0.0,0.0,0.0)
(4377597596000,0.0,0.0,0.0,0.0)
(4377597656000,0.0,0.0,0.0,0.0)
(4377597716000,0.0,0.0,0.0,0.0)
(4377597776000,0.0,0.0,0.0,0.0)
(4377597836000,0.0,0.0,0.0,0.0)
(4377597896000,0.0,0.0,0.0,0.0)
(4377597956000,0.0,0.0,0.0,0.0)
(4377598016000,0.0,0.0,0.0,0.0)
(4377598076000,0.0,0.0,0.0,0.0)
(4377598136000,0.0,0.0,0.0,0.0)
(4377598196000,0.0,0.0,0.0,0.0)
(4377598256000,0.0,0.0,0.0,0.0)
(4377598316000,0.0,0.0,0.0,0.0)
(4377598376000,0.0,0.0,0.0,0.0)
(4377598436000,0.0,0.0,0.0,0.0)
(4377598496000,0.0,0.0,0.0,0.0)
(4377598556000,0.0,0.0,0.0,0.0)
(4377598616000,0.0,0.0,0.0,0.0)
(4377598676000,0.0,0.0,0.0,0.0)
(4377598736000,0.0,0.0,0.0,0.0)
(4377598796000,0.0,0.0,0.0,0.0)
(4377598856000,0.0,0.0,0.0,0.0)
(4377598916000,0.0,0.0,0.0,0.0)
(4377598976000,0.0,0.0,0.0,0.0)
(4377599036000,0.0,0.0,0.0,0.0)
(4377599096000,0.0,0.0,0.0,0.0)
(4377599156000,0.0,0.0,0.0,0.0)
(4377599216000,0.0,0.0,0.0,0.0)
(4377599276000,0.0,0.0,0.0,0.0)
(4377599336000,0.0,0.0,0.0,0.0)
(4377599396000,0.0,0.0,0.0,0.0)
(4377599456000,0.0,0.0,0.0,0.0)
(4377599516000,0.0,0.0,0.0,0.0)
(4377599576000,0.0,0.0,0.0,0.0)
(4377599636000,0.0,0.0,0.0,0.0)
(4377599696000,0.0,0.0,0.0,0.0)
(4377599756000,0.0,0.0,0.0,0.0)
(4377599816000,0.0,0.0,0.0,0.0)
(4377599876000,0.0,0.0,0.0,0.0)
(4377599936000,0.0,0.0,0.0,0.0)
(4377599996000,0.0,0.0,0.0,0.0)
(4377600056000,0.0,0.0,0.0,0.0)
(4377600116000,0.0,0.0,0.0,0.0)
(4377600176000,0.0,0.0,0.0,0.0)
(4377600236000,0.0,0.0,0.0,0.0)
(4377600296000,0.0,0.0,0.0,0.0)
(4377600356000,0.0,0.0,0.0,0.0)
(4377600416000,0.0,0.0,0.0,0.0)
(4377600476000,0.0,0.0,0.0,0.0)
(4377600536000,0.0,0.0,0.0,0.0)
(4377600596000,0.0,0.0,0.0,0.0)
(4377600656000,0.0,0.0,0.0,0.0)
(4377600716000,0.0,0.0,0.0,0.0)
(4377600776000,0.0,0.0,0.0,0.0)
(4377600836000,0.0,0.0,0.0,0.0)
(4377600896000,0.0,0.0,0.0,0.0)
(4377600956000,0.0,0.0,0.0,0.0)
(4377601016000,0.0,0.0,0.0,0.0)
(4377601076000,0.0,0.0,0.0,0.0)
(4377601136000,0.0,0.0,0.0,0.0)
(4377601196000,0.0,0.0,0.0,0.0)
(4377601256000,0.0,0.0,0.0,0.0)
(4377601316000,0.0,0.0,0.0,0.0)
(4377601376000,0.0,0.0,0.0,0.0)
(4377601436000,0.0,0.0,0.0,0.0)
(4377601496000,0.0,0.0,0.0,0.0)
(4377601556000,0.0,0.0,0.0,0.0)
(4377601616000,0.0,0.0,0.0,0.0)
(4377601676000,0.0,0.0,0.0,0.0)
(4377601736000,0.0,0.0,0.0,0.0)
(4377601796000,0.0,0.0,0.0,0.0)
(4377601856000,0.0,0.0,0.0,0.0)
(4377601916000,0.0,0.0,0.0,0.0)
(4377601976000,1.1774773990434928,3.7235104743484055,0.0,11.774773990434928)
(4377602036000,2.6274671068441493,5.5763038716730895,0.0,14.499897078006564)
(4377602096000,4.064131149600923,6.583827449491206,0.0,14.499897078006564)
(4377602156000,5.479110254039058,7.112608287120407,0.0,14.499897078006564)
(4377602216000,6.995777459254856,7.424644997999052,0.0,15.166672052157978)
(4377602276000,8.57410659792094,7.449805740809044,0.0,15.783291386660832)
(4377602336000,10.107443177490522,7.056577077606821,0.0,15.783291386660832)
(4377602396000,11.752449813571745,6.317220849935622,0.0,16.450066360812247)
(4377602456000,13.769099905009636,5.282811927954648,0.0,20.166500914378904)
(4377602516000,15.374080373763482,2.135072100145032,11.774773990434928,20.166500914378904)
(4377602576000,16.07994724352333,1.9736175656065098,14.149791044381336,20.166500914378904)
(4377602636000,16.179963489646045,1.9089315041139017,14.149791044381336,20.166500914378904)
(4377602696000,16.301615501891664,1.8170860826862807,14.149791044381336,20.166500914378904)
(4377602756000,16.298320964777492,1.8214456607483267,14.116845673239638,20.166500914378904)
(4377602816000,16.683339257373778,1.9575036744527483,14.116845673239638,20.166500914378904)
(4377602876000,16.586666720560967,2.0294412499066494,14.116845673239638,20.166500914378904)
(4377602936000,16.4849786197833,2.122557267439225,14.116845673239638,20.166500914378904)
(4377602996000,16.468309245429516,2.1235162562766114,14.116845673239638,20.166500914378904)
(4377603056000,16.246640987061184,1.7829679064164055,14.116845673239638,19.01685497812079)
(4377603116000,16.22500522093828,1.786930162610752,14.116845673239638,19.01685497812079)
(4377603176000,15.82164569933326,1.5754440011698803,14.116845673239638,19.01685497812079)
(4377603236000,15.854984448040833,1.5714049304398632,14.116845673239638,19.01685497812079)
(4377603296000,15.804976324979474,1.5888766916370716,14.116845673239638,19.01685497812079)
(4377603356000,15.893289588517524,1.5070577167624637,14.31648478791919,19.01685497812079)
(4377603416000,15.47158883790377,1.0594362412403404,14.31648478791919,17.949818330695592)
(4377603476000,15.474932547213673,1.057189589880745,14.31648478791919,17.949818330695592)
(4377603536000,15.47326069255872,1.0592363677546572,14.299766241369673,17.949818330695592)
(4377603596000,15.301600557251746,1.0524365843963024,14.299766241369673,17.949818330695592)
(4377603656000,14.979965224956436,0.4993142669709843,14.299766241369673,15.833447026309392)
(4377603716000,14.861607749824984,0.4061031458995564,14.299766241369673,15.833447026309392)
(4377603776000,14.81995890003839,0.43356906135099205,14.299766241369673,15.833447026309392)
(4377603836000,14.686603905208107,0.255883007124393,14.299766241369673,15.08307931941038)
(4377603896000,14.609944452058988,0.23812081652431094,14.299766241369673,14.999978308620124)
(4377603956000,14.509928205936273,0.26466156994310897,13.999815847393002,14.85000311163179)
(4377604016000,14.469951210804632,0.24550268391250152,13.999815847393002,14.85000311163179)
(4377604076000,14.419943087743274,0.20747250935421505,13.999815847393002,14.733465007742494)
(4377604136000,14.431646070327938,0.20319706104604118,13.999815847393002,14.733465007742494)
(4377604196000,14.538300562874724,0.4325122811950576,13.999815847393002,15.6333161896725)
(4377604256000,14.494930686237442,0.4325122811950575,13.999815847393002,15.6333161896725)
(4377604316000,14.429925043477251,0.45490857839443216,13.999815847393002,15.6333161896725)
(4377604376000,14.503240787316466,0.503097478796046,13.999815847393002,15.6333161896725)
(4377604436000,14.453232664255108,0.5277184670891436,13.999815847393002,15.6333161896725)
(4377604496000,14.441578853866181,0.532340400463702,13.999815847393002,15.6333161896725)
(4377604556000,14.441578853866181,0.532340400463702,13.999815847393002,15.6333161896725)
(4377604616000,14.558215302146944,0.6392730986316002,13.999815847393002,15.6333161896725)
(4377604676000,14.54990520106792,0.6428119510379438,13.999815847393002,15.6333161896725)
(4377604736000,14.508207179085588,0.6655288494217914,13.999815847393002,15.6333161896725)
(4377604796000,14.344857144857638,0.5489502070445028,13.999815847393002,15.566442003474425)
(4377604856000,14.314862105459971,0.5597757737425729,13.999815847393002,15.566442003474425)
(4377604916000,14.306552004380947,0.5655593865073273,13.916714836602743,15.566442003474425)
(4377604976000,14.363247546062109,0.6738313994870334,13.916714836602743,15.683471829321055)
(4377605036000,14.438284316752013,0.6706357265662664,13.916714836602743,15.683471829321055)
(4377605096000,14.473294920114535,0.6659329649708957,13.916714836602743,15.683471829321055)
(4377605156000,14.514992942096862,0.6457401319601785,13.916714836602743,15.683471829321055)
(4377605216000,14.393340929851243,0.5298358307496271,13.916714836602743,15.683471829321055)
(4377605276000,14.366640427567745,0.543472330352614,13.916714836602743,15.683471829321055)
(4377605336000,14.3716559915326,0.5399307518546399,13.916714836602743,15.683471829321055)
(4377605396000,14.3716559915326,0.5399307518546399,13.916714836602743,15.683471829321055)
(4377605456000,14.371655991532602,0.5399307518546399,13.916714836602743,15.683471829321055)
(4377605516000,14.379966092611628,0.5327423821583999,13.999815847393002,15.683471829321055)
(4377605576000,14.211600494418823,0.2821046434072617,13.999815847393002,14.750183554292011)
(4377605636000,14.136563723728921,0.21466333415250827,13.999815847393002,14.55005271765512)
(4377605696000,14.266575009249303,0.5784223686394504,13.999815847393002,15.850165572858913)
(4377605756000,14.72658090033975,1.6137496414289318,13.999815847393002,19.01685497812079)
(4377605816000,14.603257033439178,1.691005681555607,13.116683212012516,19.01685497812079)
(4377605876000,14.496602540892393,1.7652970312011678,12.933270921925144,19.01685497812079)
(4377605936000,14.464935646839777,1.777000660809968,12.933270921925144,19.01685497812079)
(4377605996000,14.464935646839773,1.777000660809968,12.933270921925144,19.01685497812079)
(4377606056000,14.464935646839773,1.777000660809968,12.933270921925144,19.01685497812079)
(4377606116000,14.464935646839773,1.777000660809968,12.933270921925144,19.01685497812079)
(4377606176000,14.464935646839773,1.777000660809968,12.933270921925144,19.01685497812079)
(4377606236000,14.464935646839773,1.777000660809968,12.933270921925144,19.01685497812079)
(4377606296000,14.191587410755133,1.7502797311364697,12.933270921925144,19.01685497812079)
(4377606356000,13.78989974380507,0.6081000616059631,12.933270921925144,14.999978308620124)
(4377606416000,13.834892302901569,0.5680831517933232,12.933270921925144,14.999978308620124)
(4377606476000,13.883228571307972,0.4992351350524316,13.116683212012516,14.999978308620124)
(4377606536000,13.823238492512639,0.5524587286044584,13.116683212012516,14.999978308620124)
(4377606596000,13.716583999965854,0.6140943401952025,12.933270921925144,14.999978308620124)
(4377606656000,13.63658083750683,0.6251100701460854,12.933270921925144,14.999978308620124)
(4377606716000,13.628270736427805,0.6202784505029818,12.933270921925144,14.999978308620124)
(4377606776000,13.511634288147041,0.651524678403902,12.833451364585368,14.999978308620124)
(4377606836000,13.189998955851731,1.0535899859695435,10.783462524439903,14.999978308620124)
(4377606896000,13.175001436152897,1.0558146468647647,10.783462524439903,14.999978308620124)
(4377606956000,12.908340618688067,0.8627748428354854,10.783462524439903,13.916714836602743)
(4377607016000,12.951661323129617,0.9091301216586599,10.783462524439903,13.999815847393002)
(4377607076000,12.868314451360686,0.8999247864424688,10.783462524439903,13.999815847393002)
(4377607136000,12.609226152038875,1.1526090411411107,10.542518765343893,13.999815847393002)
(4377607196000,13.147563350933392,2.1480766607581683,10.542518765343893,18.316642910870332)
(4377607256000,13.670903030129077,2.72283110291338,10.542518765343893,18.433181014759636)
(4377607316000,13.939235702248862,2.877570112588257,10.542518765343893,18.433181014759636)
(4377607376000,14.505896085886096,3.1778917429693108,10.542518765343893,18.50005520095771)
(4377607436000,15.217565274742544,3.0457750518536613,10.542518765343893,18.50005520095771)
(4377607496000,15.420892304102136,2.9450198617320256,10.542518765343893,18.50005520095771)
(4377607556000,15.624219333461733,2.7733556275829283,10.542518765343893,18.50005520095771)
(4377607616000,15.62421933346173,2.7733556275829283,10.542518765343893,18.50005520095771)
(4377607676000,15.765884429371038,2.633407118935403,10.542518765343893,18.50005520095771)
(4377607736000,16.11161413757595,2.029057157929229,13.999815847393002,18.50005520095771)
(4377607796000,15.679931431228217,1.9660365399865634,13.999815847393002,18.50005520095771)
(4377607856000,15.236594914491553,1.7658686727364867,13.999815847393002,18.50005520095771)
(4377607916000,14.976572343450794,1.7339469382284112,13.999815847393002,18.50005520095771)
(4377607976000,14.526548408094325,1.2280542081246475,13.999815847393002,17.900154413004373)
(4377608036000,14.136514551533187,0.3245543721495008,13.999815847393002,14.999978308620124)
(4377608096000,14.036498305410475,0.1160001175087246,13.999815847393002,14.366640427567749)
(4377608156000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377608216000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377608276000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377608336000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377608396000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377608456000,14.006503266012809,0.021147474505612173,13.999815847393002,14.06669003359108)
(4377608516000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608576000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608636000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608696000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608756000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608816000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608876000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608936000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377608996000,14.109863221445426,0.325183016866324,13.999815847393002,15.033415401719164)
(4377609056000,14.103175802825618,0.3268528780205617,13.999815847393002,15.033415401719164)
(4377609116000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609176000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609236000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609296000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609356000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609416000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609476000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609536000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609596000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609656000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609716000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377609776000,14.03148274144562,0.10013951162951548,13.999815847393002,14.31648478791919)
(4377609836000,14.318156642574143,0.9009293447418546,13.999815847393002,16.866554858678214)
(4377609896000,14.693192979436446,1.3974571629697872,13.999815847393002,17.750179216016036)
(4377609956000,14.741529247842852,1.37904753659525,13.999815847393002,17.750179216016036)
(4377610016000,14.741529247842848,1.37904753659525,13.999815847393002,17.750179216016036)
(4377610076000,14.741529247842848,1.37904753659525,13.999815847393002,17.750179216016036)
(4377610136000,14.741529247842848,1.37904753659525,13.999815847393002,17.750179216016036)
(4377610196000,14.741529247842848,1.37904753659525,13.999815847393002,17.750179216016036)
(4377610256000,14.883194343752157,1.3670999686837229,13.999815847393002,17.750179216016036)
(4377610316000,15.768195522570531,2.822041784336185,13.999815847393002,22.84982763557674)
(4377610376000,15.948313275543734,2.776198788656795,13.999815847393002,22.84982763557674)
(4377610436000,14.261657789675914,5.719586026949291,0.0,22.84982763557674)
(4377610496000,12.48663986807431,7.103529590787815,0.0,22.84982763557674)
(4377610556000,12.150793771211909,7.077993544533629,0.0,22.84982763557674)
(4377610616000,12.135796251513076,7.073797989385081,0.0,22.84982763557674)
(4377610676000,12.155809335176766,7.079938046423174,0.0,22.84982763557674)
(4377610736000,12.155809335176764,7.079938046423175,0.0,22.84982763557674)
(4377610796000,12.155809335176764,7.079938046423175,0.0,22.84982763557674)
(4377610856000,12.032485468276192,7.027376282669004,0.0,22.84982763557674)
(4377610916000,11.152499853422675,5.997849320214088,0.0,16.117662317651217)
(4377610976000,11.070726491917231,5.927799171401287,0.0,15.299928702596793)
(4377611036000,12.58572184247808,4.562847867972764,0.0,15.299928702596793)
(4377611096000,14.507371251758112,2.0004335034054597,11.124717562833034,19.216494092800342)
(4377611156000,15.671572157953458,2.9671642937105416,13.849840650404667,22.76672662478649)
(4377611216000,16.389928765429715,3.3251027987176807,13.999815847393002,22.76672662478649)
(4377611276000,17.201614200408876,3.700604132567297,13.999815847393002,22.76672662478649)
(4377611336000,17.353802146205233,3.583747907892096,13.999815847393002,22.76672662478649)
(4377611396000,17.350458436895327,3.5872388475665726,13.966378754293965,22.76672662478649)
(4377611456000,17.49546724211454,3.4724550574992823,13.966378754293965,22.76672662478649)
(4377611516000,17.698794271474135,3.303718747854155,13.966378754293965,22.76672662478649)
(4377611576000,17.67214294138637,3.3262191357646738,13.966378754293965,22.76672662478649)
(4377611636000,17.873798116091013,3.2156075195764284,13.966378754293965,22.76672662478649)
(4377611696000,17.75214610384539,3.182002884611781,13.966378754293965,22.76672662478649)
(4377611756000,16.988796937272635,2.728694020168111,13.966378754293965,22.31680103382148)
(4377611816000,16.500467861439475,2.3326619051135267,13.966378754293965,22.31680103382148)
(4377611876000,15.913794394138552,1.1403096674381474,13.966378754293965,17.999973970344147)
(4377611936000,15.90995896287131,1.1418385062377856,13.966378754293965,17.999973970344147)
(4377611996000,16.183307198955948,0.932940713266147,15.033415401719164,17.999973970344147)
(4377612056000,16.274964171803898,0.9178044581490374,15.033415401719164,17.999973970344147)
(4377612116000,16.231643467362353,0.9378638671904741,15.033415401719164,17.999973970344147)
(4377612176000,16.13831463985945,1.1023614255698895,14.100127126690118,17.999973970344147)
(4377612236000,15.846674346961805,1.1829546635242074,14.100127126690118,17.999973970344147)
(4377612296000,15.471687182295236,1.0055747303247295,14.100127126690118,16.699861115140358)
(4377612356000,15.410025248844951,1.0466992923274625,14.100127126690118,16.699861115140358)
(4377612416000,15.2016826555205,1.0894934370707947,14.06669003359108,16.699861115140358)
(4377612476000,14.956657604178574,1.0524369992109055,13.999815847393002,16.699861115140358)
(4377612536000,14.808305089649457,1.0742790246849363,13.999815847393002,16.699861115140358)
(4377612596000,14.576654875547149,0.8467359284334608,13.999815847393002,16.549885918152025)
(4377612656000,14.368312282222698,0.4872931352541824,13.999815847393002,15.650034736222018)
(4377612716000,14.203290393339795,0.19937299836236974,13.999815847393002,14.516615624556083)
(4377612776000,14.193259265410086,0.20749814678449888,13.999815847393002,14.516615624556083)
(4377612836000,14.19989751183416,0.21055800500350036,13.999815847393002,14.516615624556083)
(4377612896000,14.23485894300095,0.24588250422167818,13.999815847393002,14.59971663534634)
(4377612956000,14.236530797655899,0.24805835696737932,13.999815847393002,14.59971663534634)
(4377613016000,14.229843379036092,0.2539766837535553,13.999815847393002,14.59971663534634)
(4377613076000,14.251528317354735,0.2410845946039553,13.999815847393002,14.59971663534634)
(4377613136000,14.253200172009688,0.23919565708727938,13.999815847393002,14.59971663534634)
(4377613196000,14.241546361620758,0.23495085964062068,13.999815847393002,14.59971663534634)
(4377613256000,14.454904518910064,0.7855297984062346,13.999815847393002,16.600041557800584)
(4377613316000,14.45490451891006,0.7855297984062346,13.999815847393002,16.600041557800584)
(4377613376000,14.338268070629297,0.9333022375598546,12.833451364585368,16.600041557800584)
(4377613436000,14.28825994756794,0.9478828768979968,12.833451364585368,16.600041557800584)
(4377613496000,13.621140768046391,2.2107083557186678,7.928524840130827,16.600041557800584)
(4377613556000,13.086147278461777,2.5816522556007926,7.928524840130827,16.600041557800584)
(4377613616000,12.136140456883213,3.7096075616166155,4.499747631607368,16.600041557800584)
(4377613676000,11.978101019794522,3.644211190366412,4.499747631607368,16.600041557800584)
(4377613736000,11.936452170007925,3.620629550750313,4.499747631607368,16.600041557800584)
(4377613796000,11.909751667724427,3.60247364570301,4.499747631607368,16.600041557800584)
(4377613856000,11.649729096683672,3.308134401400067,4.499747631607368,13.999815847393002)
(4377613916000,11.75476090677124,3.4062574373751198,4.499747631607368,15.050133948268682)
(4377613976000,11.871397355052002,3.4667302163889127,4.499747631607368,15.050133948268682)
(4377614036000,11.88973858406074,3.4786286838978793,4.499747631607368,15.050133948268682)
(4377614096000,12.496867684786958,3.2314921212374954,4.499747631607368,15.050133948268682)
(4377614156000,12.978509342000311,3.035765789997859,4.499747631607368,15.050133948268682)
(4377614216000,13.928516163578873,0.5841805857938339,12.636270859692509,15.050133948268682)
(4377614276000,14.064870662348923,0.3682787044727514,13.600045896076557,15.050133948268682)
(4377614336000,14.104847657480567,0.33213974664696416,13.999815847393002,15.050133948268682)
(4377614396000,14.104847657480567,0.33213974664696416,13.999815847393002,15.050133948268682)
(4377614456000,14.104847657480567,0.33213974664696416,13.999815847393002,15.050133948268682)
(4377614516000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377614576000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377614636000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377614696000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377614756000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377614816000,13.999815847393,1.8724445165742407e-15,13.999815847393002,13.999815847393002)
(4377614876000,14.004831411357856,0.01586060587920913,13.999815847393002,14.04997148704156)
(4377614936000,14.021500785711643,0.05333336127539591,13.999815847393002,14.166509590930856)
(4377614996000,14.078196327392806,0.1796001238941912,13.999815847393002,14.56677126420464)
(4377615056000,14.078196327392806,0.17960012389419122,13.999815847393002,14.56677126420464)
(4377615116000,14.071558080968734,0.18399214589203491,13.933433383152265,14.56677126420464)
(4377615176000,14.071558080968734,0.18399214589203491,13.933433383152265,14.56677126420464)
(4377615236000,14.071558080968732,0.1839921458920349,13.933433383152265,14.56677126420464)
(4377615296000,14.071558080968732,0.1839921458920349,13.933433383152265,14.56677126420464)
(4377615356000,14.071558080968732,0.1839921458920349,13.933433383152265,14.56677126420464)
(4377615416000,14.071558080968732,0.1839921458920349,13.933433383152265,14.56677126420464)
(4377615476000,14.066542517003876,0.18532475878600102,13.933433383152265,14.56677126420464)
(4377615536000,14.074901790278636,0.19209644806475878,13.933433383152265,14.56677126420464)
(4377615596000,14.031531913641354,0.09113372230685873,13.933433383152265,14.250102323678451)
(4377615656000,14.031531913641354,0.09113372230685873,13.933433383152265,14.250102323678451)
(4377615716000,14.038170160065429,0.08543361431337361,13.999815847393002,14.250102323678451)
(4377615776000,14.038170160065429,0.08543361431337361,13.999815847393002,14.250102323678451)
(4377615836000,14.038170160065429,0.08543361431337361,13.999815847393002,14.250102323678451)
(4377615896000,14.09319384709164,0.18134275717430837,13.999815847393002,14.55005271765512)
(4377615956000,14.151561243427755,0.23418176981464878,13.999815847393002,14.58348981075416)
(4377616016000,14.151561243427755,0.23418176981464875,13.999815847393002,14.58348981075416)
