16:00:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:01:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:03:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:04:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:05:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:06:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:08:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:09:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:10:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:11:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:12:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:14:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:15:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:16:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:17:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:18:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:20:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:21:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:22:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:24:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:25:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:26:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:27:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:28:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:29:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:30:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:31:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:32:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:33:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:34:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:35:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:36:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:39:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:40:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:41:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:43:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:44:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:45:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:46:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:47:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:48:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:49:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:50:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:51:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:52:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:53:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:54:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:55:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:56:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:57:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:58:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
16:59:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:00:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:01:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:02:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:03:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:05:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:06:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:07:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:08:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:09:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:10:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:12:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:13:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:14:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:15:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:18:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:20:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:21:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:22:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:23:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:25:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:26:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:27:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:28:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:29:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:30:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:33:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:36:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:37:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:38:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:40:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:42:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:43:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:44:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:45:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:47:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:50:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:52:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:53:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:54:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:55:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:57:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
17:58:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:00:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:01:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:02:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:03:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:04:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:05:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:07:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:08:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:09:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:10:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:11:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:12:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:13:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:14:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:15:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:17:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:18:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:20:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:21:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:22:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:23:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:24:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:25:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:26:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:27:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:28:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:29:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:30:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:31:56 20/09/2108,0.0,0.0,0.0,0.0,0.0,0.0
18:32:56 20/09/2108,60.571411384298386,53.706693063025384,35.99961523844566,36.335257490071285,11.774773990434928,98.42112823669538
18:35:56 20/09/2108,98.31667322331815,89.60020606391691,56.316461607815604,67.55180535731232,14.149791044381336,95.99992872246034
18:36:56 20/09/2108,98.38279586077752,86.7350362864343,53.182961927256365,64.66779317445561,15.166672052157978,95.99992872246034
18:37:56 20/09/2108,98.41662604738464,86.88385298952007,53.16667342989154,64.61835296560665,15.783291386660833,95.16681545818867
18:38:56 20/09/2108,98.45045623399177,92.7845249154871,56.46611217735498,68.55049757606156,15.33336579569583,95.00019280533434
18:39:56 20/09/2108,98.31667322331815,98.90035352061427,58.96639652285644,71.93550387525453,16.450066360812247,95.11625410146046
18:40:56 20/09/2108,98.31667322331815,98.86808001874026,58.88291797386169,71.96846401448717,20.166500914378904,95.99992872246034
18:41:56 20/09/2108,98.39971095408109,99.48486249899935,58.932801497041474,72.01790422333615,16.049804687538465,95.99992872246034
18:42:56 20/09/2108,98.48274868484403,99.65160892534846,59.06616356921602,72.26840128150427,18.833442688033415,95.99992872246034
18:43:56 20/09/2108,98.31667322331815,100.41720810869332,59.94981455125807,73.28357356986983,15.500059539233684,96.28376179318461
18:44:56 20/09/2108,98.25055058585878,106.21747358438562,61.966534131241126,76.23350603119184,15.583160550023942,95.99992872246034
18:45:56 20/09/2108,98.37049397473857,108.41745062879812,62.782995061653246,77.53543153088144,14.116845673239638,96.08381460975941
18:47:56 20/09/2108,98.06602229527446,89.53386608784254,55.51628917476831,66.5333370550235,14.81656601853275,95.99992872246034
18:48:56 20/09/2108,99.81596558431563,0.0,0.0,66.38501642847658,14.31648478791919,96.05049007918855
18:50:56 20/09/2108,99.06708827169432,100.73456421045454,59.749262427453594,72.96715623323641,17.949818330695592,95.48282393774
18:51:56 20/09/2108,98.05064493772578,107.25022564435432,62.66592148684353,76.70154000829544,15.833447026309392,95.99992872246034
18:52:56 20/09/2108,99.15012600245726,110.41661477266115,63.59945599206537,78.51764368001436,14.799847471983231,95.99992872246034
18:53:56 20/09/2108,97.99989965781509,115.08372173811,66.89991277061412,82.14985102345217,15.833447026309392,95.99992872246034
18:54:56 20/09/2108,97.99989965781509,116.31728669862818,68.36587753344885,83.61657721930501,15.08307931941038,96.41705991546809
18:55:56 20/09/2108,98.01681475111864,118.01702446399334,70.4833821908768,85.4359769049472,14.999978308620124,96.59977027273594
18:56:56 20/09/2108,97.99989965781509,125.85052055774904,73.58328684562106,89.93503591020367,14.799847471983231,95.99992872246034
18:57:56 20/09/2108,97.99989965781509,129.41674251482846,74.79983399255683,91.86650006923685,14.85000311163179,95.99992872246034
18:58:56 20/09/2108,97.99989965781509,129.70003214238932,74.76623896674187,92.067556918556,14.299766241369671,96.89969104787374
18:59:56 20/09/2108,97.99989965781509,129.0796637174776,71.73657845688342,90.00095618866897,14.56677126420464,97.88333926058621
19:00:56 20/09/2108,97.99989965781509,0.0,0.0,66.69813775118674,14.733465007742494,96.65033162946415
19:02:56 20/09/2108,98.01681475111864,125.43455097803941,67.99938634274017,86.35226877561482,14.383358974117268,96.98357693517282
19:03:56 20/09/2108,97.99989965781509,125.98499348222413,68.26611048708926,86.98510344888166,14.499897078006564,95.99992872246034
19:05:56 20/09/2108,97.99989965781509,127.01774554219283,69.13245494068117,87.786034832235,13.999815847393002,95.99992872246034
19:06:56 20/09/2108,97.99989965781509,127.90168089907577,69.83286032736888,88.31669307388064,14.400077520666786,95.99992872246034
19:07:56 20/09/2108,97.99989965781509,128.733620058495,70.44978716506184,89.31868130655315,14.34992188101823,97.05022599631455
19:08:56 20/09/2108,97.99989965781509,130.70051070048402,70.9659289253099,90.53491044423785,14.416796067216305,96.99966463958634
19:09:56 20/09/2108,97.99989965781509,131.80139570885342,71.79969638417215,91.18422518712103,15.633316189672499,97.05022599631455
19:10:56 20/09/2108,97.99989965781509,130.0514547183509,70.51595918560645,90.06687646713425,14.299766241369671,97.03298917015721
19:11:56 20/09/2108,97.99989965781509,129.9169817938758,71.14917452066423,90.30089345568605,13.999815847393002,97.85001473001535
19:13:56 20/09/2108,97.99989965781509,123.90155963902336,68.51654613407352,86.81700673879516,13.999815847393002,98.00054967845617
19:14:56 20/09/2108,97.99989965781509,126.51750626314549,69.86645535318384,88.40238943588552,14.199946684029895,98.00054967845617
19:17:56 20/09/2108,97.99989965781509,134.20039268148906,75.09913513163559,94.25281414968056,14.26682087022797,98.00054967845617
19:18:56 20/09/2108,97.99989965781509,135.40168414013323,75.83313554413826,95.23502629881348,13.999815847393002,98.00054967845617
19:19:56 20/09/2108,97.99989965781509,135.41782089107025,76.08255316003722,95.46904328736528,13.999815847393002,98.00054967845617
19:20:56 20/09/2108,97.99989965781509,136.23362329955248,76.83284206990471,96.18427830871374,13.999815847393002,98.00054967845617
19:22:56 20/09/2108,97.99989965781509,132.11695883828833,75.89930756468289,94.10119750921038,15.683471829321057,98.30047045359396
19:23:56 20/09/2108,97.99989965781509,134.0515759784033,76.56611792555562,95.35038678612774,14.750183554292013,98.1671723313105
19:25:56 20/09/2108,97.99989965781509,137.501254734271,77.96591066784573,97.53564401725232,14.416796067216305,99.00028559558217
19:26:56 20/09/2108,97.99989965781509,137.86702108884325,77.98321719629587,97.58508422610129,14.34992188101823,99.00028559558217
19:27:56 20/09/2108,97.99989965781509,134.5016120323133,75.93290259049785,95.13614588111554,13.999815847393002,98.83366294272783
19:28:56 20/09/2108,99.11629581585014,132.4002484658492,75.66617844614875,94.30225435852954,14.04997148704156,98.83366294272783
19:30:56 20/09/2108,97.99989965781509,132.80008129462178,76.00009264212777,94.9515691014127,13.999815847393002,99.00028559558217
19:31:56 20/09/2108,99.05017317839076,132.41817818911252,76.1833382374821,94.66811190401194,13.999815847393002,99.00028559558217
19:32:56 20/09/2108,97.99989965781509,133.45093024908124,76.90003212153465,95.45256321774896,13.999815847393002,99.6667762069995
19:33:56 20/09/2108,97.99989965781509,133.38459027300684,76.99979916789422,95.73602041514974,13.999815847393002,99.7667497987121
19:34:56 20/09/2108,96.36682428614398,132.651264591536,77.14944973743361,95.63384398352852,15.850165572858911,99.5162412585587
19:37:56 20/09/2108,88.00000404390057,130.01738824415054,74.1330236316841,92.63447131335755,12.933270921925143,99.99887239096435
19:38:56 20/09/2108,88.00000404390057,129.8847082920018,73.99966155950955,92.78608795382773,13.733302546515372,99.99887239096435
19:39:56 20/09/2108,88.00000404390057,128.91829620810745,73.89989451314996,92.25213369825883,13.999815847393002,99.99887239096435
19:40:56 20/09/2108,88.00000404390057,129.5010122141662,73.99966155950955,92.88496837152567,13.999815847393002,99.99887239096435
19:41:56 20/09/2108,88.00000404390057,129.01690968605587,73.99966155950955,92.74983180067181,13.999815847393002,99.99887239096435
19:43:56 20/09/2108,88.00000404390057,130.26661139751104,74.3498642528534,93.48484290555986,13.999815847393002,99.99887239096435
19:44:56 20/09/2108,88.00000404390057,130.10165794348828,74.43334280184816,93.41892262709457,13.116683212012516,99.99887239096435
19:45:56 20/09/2108,88.00000404390057,130.40108432198613,74.7825274641067,93.76830010296064,14.999978308620124,99.99887239096435
19:46:56 20/09/2108,88.00000404390057,129.60141866444093,74.18290715486388,93.18490563854277,13.56660880297752,99.99887239096435
19:47:56 20/09/2108,88.00000404390057,128.85016325970676,73.99966155950955,92.98384878922361,13.416633605989185,99.99887239096435
19:48:56 20/09/2108,88.00000404390057,128.46826015419748,74.1330236316841,93.06624913730523,13.133401758562036,99.99887239096435
19:49:56 20/09/2108,88.00000404390057,127.48391834703982,73.99966155950955,92.50263075642695,12.933270921925143,99.99887239096435
19:50:56 20/09/2108,88.00000404390057,125.86665730868604,73.69934238934549,91.66873923384095,13.199784222802773,99.99887239096435
19:51:56 20/09/2108,88.00000404390057,124.56675237209349,73.09972208010267,91.10182483903941,13.916714836602745,99.99887239096435
19:52:56 20/09/2108,88.00000404390057,128.03436085122453,75.28339875807524,93.76830010296064,12.833451364585367,99.99887239096435
19:55:56 20/09/2108,88.00000404390057,122.51738500309308,71.99923047689131,89.98447611905263,12.333370133971806,99.99887239096435
19:56:56 20/09/2108,88.00000404390057,122.33450182580697,71.99923047689131,89.76693920011716,13.999815847393002,99.99887239096435
19:57:56 20/09/2108,88.00000404390057,123.03376103307744,72.68334736621419,90.05039639751793,12.583164888299917,99.99887239096435
19:58:56 20/09/2108,88.00000404390057,122.06734894918311,72.16618757488082,89.55269829510495,10.542518765343893,99.99887239096435
19:59:56 20/09/2108,88.00000404390057,112.90167441696084,67.14933038651309,82.98374254603817,18.316642910870335,99.99887239096435
20:02:56 20/09/2108,88.00000404390057,82.80125500245627,52.34919446839411,63.06922642167218,18.50005520095771,99.68286391141302
20:03:56 20/09/2108,88.00000404390057,82.11813254612281,52.000009806135566,62.802249293887726,17.900154413004373,99.99887239096435
20:04:56 20/09/2108,89.15023038854275,85.4333383775154,53.766293739134355,65.33358798695511,14.999978308620124,99.99887239096435
20:05:56 20/09/2108,88.00000404390057,91.33401030348244,57.08303901504793,69.45030937711286,14.366640427567749,99.99887239096435
20:06:56 20/09/2108,88.00000404390057,96.75057970133913,59.63320688372918,73.21765329140453,13.999815847393002,99.99887239096435
20:07:56 20/09/2108,88.00000404390057,105.1165885760162,63.96594718277405,79.03511786596692,13.999815847393002,99.99887239096435
20:08:56 20/09/2108,88.00000404390057,111.38481982888182,66.83272271898419,82.90134219795655,13.999815847393002,99.99887239096435
20:11:56 20/09/2108,88.00000404390057,131.7009892585787,75.94919108786267,95.76898055438238,13.999815847393002,99.99887239096435
20:13:56 20/09/2108,88.00000404390057,140.0849278565191,79.3992984359508,101.33594807077665,13.999815847393002,99.99887239096435
20:14:56 20/09/2108,88.00000404390057,144.15138909264587,81.63285863710315,104.11778382201214,13.999815847393002,99.99887239096435
20:15:56 20/09/2108,88.00000404390057,146.18461971070926,82.39943604433549,105.63395022671396,13.999815847393002,99.99887239096435
20:17:56 20/09/2108,88.00000404390057,152.66800764273503,84.03337593624504,109.26945358407505,13.999815847393002,99.99887239096435
20:18:56 20/09/2108,86.9005229791691,151.88447873612682,83.98247438197994,108.91678009428571,13.999815847393002,99.99887239096435
20:19:56 20/09/2108,81.9997591284009,151.5671226343656,83.0000743846636,108.03344836285075,13.999815847393002,99.99887239096435
20:20:56 20/09/2108,81.9997591284009,151.75000581165173,82.49920309069508,107.98400815400177,14.06669003359108,99.99887239096435
20:21:56 20/09/2108,81.9997591284009,0.0,0.0,117.26887937583875,15.033415401719163,99.99887239096435
20:22:56 20/09/2108,81.9997591284009,171.20734149703438,87.99962504458122,99.74726935976301,13.999815847393002,99.99887239096435
20:23:56 20/09/2108,81.9997591284009,132.55085814126127,73.13331710591763,94.569231486314,13.999815847393002,99.99887239096435
20:24:56 20/09/2108,81.9997591284009,128.701346556621,70.76639483259072,91.48416245413813,13.999815847393002,99.99887239096435
20:25:56 20/09/2108,81.9997591284009,126.300556611659,69.99981742535839,90.08335653675059,13.999815847393002,99.99887239096435
20:26:56 20/09/2108,81.9997591284009,127.11815199246756,70.76639483259072,91.10182483903941,13.999815847393002,99.99887239096435
20:27:56 20/09/2108,81.9997591284009,130.38494757104914,72.76580788412365,93.58372332325781,13.999815847393002,99.99887239096435
20:28:56 20/09/2108,81.9997591284009,131.166683505331,73.34913969600163,94.30225435852954,13.999815847393002,99.99887239096435
20:29:56 20/09/2108,81.9997591284009,133.3505237988065,74.43334280184816,95.93378125054562,13.999815847393002,99.99887239096435
20:30:56 20/09/2108,81.9997591284009,133.31825029693246,74.41603627339802,95.73602041514974,13.999815847393002,99.99887239096435
20:31:56 20/09/2108,81.9997591284009,134.08384948027734,74.8334290183718,96.56661592381246,13.999815847393002,99.99887239096435
20:32:56 20/09/2108,81.9997591284009,134.71676871147343,75.31597575280489,96.76767277313162,13.999815847393002,99.99887239096435
20:35:56 20/09/2108,81.9997591284009,132.80008129462178,74.0831401085043,95.26798643804612,13.999815847393002,99.99887239096435
20:38:56 20/09/2108,81.9997591284009,131.81753245979044,72.99995503374308,94.10119750921038,13.999815847393002,99.99887239096435
20:39:56 20/09/2108,81.9997591284009,131.6346492825043,72.99995503374308,94.00231709151244,13.999815847393002,99.99887239096435
20:40:56 20/09/2108,81.9997591284009,130.684373949547,72.38302819605013,93.55076318402516,13.999815847393002,99.99887239096435
20:41:56 20/09/2108,81.9997591284009,129.76816509079003,71.99923047689131,92.95088864999097,13.999815847393002,99.99887239096435
20:42:56 20/09/2108,81.9997591284009,128.18497052663662,71.54926073718788,92.21917355902617,14.31648478791919,99.99887239096435
20:43:56 20/09/2108,81.9997591284009,126.35075983679637,70.86616187895031,90.86780785048761,16.866554858678214,99.99887239096435
20:44:56 20/09/2108,81.9997591284009,125.91686053382341,70.01610592272323,90.11631667598323,17.750179216016036,99.99887239096435
20:45:56 20/09/2108,81.9997591284009,121.35016001864929,67.86602427056562,86.93566324003268,14.483178531457044,99.99887239096435
20:46:56 20/09/2108,81.9997591284009,116.55037310105168,65.73324914685814,83.78467392939153,13.999815847393002,99.84948656426735
20:47:56 20/09/2108,81.9997591284009,112.30102868763878,63.466093919890824,80.83474146806952,13.999815847393002,99.00028559558217
20:48:56 20/09/2108,81.9997591284009,108.85134993177108,61.733405012706996,78.45172340154906,13.999815847393002,98.86698747329869
20:49:56 20/09/2108,81.9997591284009,106.81811931370768,60.915926051209574,77.13331783224314,13.999815847393002,98.5670666981609
20:50:56 20/09/2108,81.98284403509734,104.01749653997311,59.516133308919464,75.08319717197242,15.416466806486088,98.24990909686575
20:52:56 20/09/2108,81.9997591284009,99.466932775736,57.59918077529599,72.08382450180144,16.117662317651217,98.11661097458229
20:53:56 20/09/2108,0.0,97.53410860794735,56.999560466053175,70.96647578181467,0.0,98.40044404530657
20:54:56 20/09/2108,0.0,96.08359399594268,55.21597000460425,69.61840608719936,0.0,96.88360334346022
20:55:56 20/09/2108,80.28979696898634,92.26814888550274,54.616349695361436,67.7693422762478,11.124717562833034,95.37480649382063
20:56:56 20/09/2108,81.9997591284009,92.41696558858851,54.24985850465276,67.28482822952788,13.849840650404667,95.76665700846426
20:58:56 20/09/2108,81.9997591284009,99.10116642116374,57.59918077529599,71.46746989815092,13.999815847393002,96.99966463958634
20:59:56 20/09/2108,81.9997591284009,94.53446590598962,54.6499447211764,67.80230241548045,13.999815847393002,96.99966463958634
21:01:56 20/09/2108,81.9997591284009,85.80089770441398,49.782738102348034,61.76730092198258,14.04997148704156,96.98357693517282
21:02:56 20/09/2108,81.9997591284009,88.36664110339875,50.58291053539532,64.06791864042141,15.299928702596793,97.332909945295
21:05:56 20/09/2108,81.9997591284009,97.11813902823772,59.79914595063339,73.18469315217189,22.766726624786486,97.28349771031061
21:06:56 20/09/2108,82.01667422170446,92.3846920867145,55.76672482175258,68.03302339010898,21.03340672516721,99.37030279709317
21:08:56 20/09/2108,82.16429685417191,91.61729993104329,49.16581126465508,63.299947396300716,15.521695305356591,96.75030522117675
21:09:56 20/09/2108,81.9997591284009,89.75081573932903,49.74914307653307,62.469351887637984,13.966378754293965,95.89995513074774
21:11:56 20/09/2108,81.9997591284009,89.09996678486958,50.266302867866436,62.785769224271405,16.0832417806375,95.75056930405074
21:12:56 20/09/2108,81.9997591284009,87.01832591399516,49.032449192480534,60.78508877284966,15.033415401719163,96.35041085432634
21:13:56 20/09/2108,81.9997591284009,90.66702459808599,51.53273353798199,64.55243268714135,17.16650525265488,96.18378820147201
21:14:56 20/09/2108,82.13354213907452,88.53338752974786,49.16581126465508,61.30256295880224,17.999973970344147,95.81721836519247
21:15:56 20/09/2108,81.9997591284009,86.95019296559444,48.16610473888862,60.30057472612974,15.133234959058939,95.81721836519247
21:16:56 20/09/2108,81.9997591284009,87.93453477275212,48.84920359712619,61.76730092198258,16.15011596683558,95.96660419188947
21:17:56 20/09/2108,81.9997591284009,88.71806367936031,48.832915099761365,61.63546036505198,16.450066360812247,96.28376179318461
21:18:56 20/09/2108,81.9997591284009,88.10128119910122,48.966277171935914,61.50032379419813,15.483340992684164,96.35041085432634
21:19:56 20/09/2108,81.9997591284009,90.6168213729486,50.54931550958036,63.6855810253227,16.699861115140358,95.79998153903513
21:20:56 20/09/2108,81.9997591284009,89.85122218960376,50.18282431887168,63.135146700137476,16.549885918152025,94.61638614289745
21:21:56 20/09/2108,81.9997591284009,89.06769328299555,48.71584152495164,61.95187770168541,15.650034736222018,95.28287675431478
